Id,Main,title,Third,Brands,旗舰店,天猫超市,海外旗舰店
4408,家居家电,毛巾/内衣/袜子/家居服,内裤,grace/洁丽雅,1,1,0
4409,家居家电,毛巾/内衣/袜子/家居服,内裤,D－WOLVES/与狼共舞,1,0,0
4410,家居家电,毛巾/内衣/袜子/家居服,内裤,妇炎洁,1,1,0
4411,家居家电,毛巾/内衣/袜子/家居服,内裤,隆力奇,1,1,0
4412,家居家电,毛巾/内衣/袜子/家居服,内裤,十月结晶,1,1,0
4413,家居家电,毛巾/内衣/袜子/家居服,内裤,Bobdog/巴布豆,1,1,0
4414,家居家电,毛巾/内衣/袜子/家居服,内裤,Suitsky/舒比奇,1,1,0
4415,家居家电,毛巾/内衣/袜子/家居服,家居服,Bejirog/北极绒,1,1,0
4416,家居家电,毛巾/内衣/袜子/家居服,家居服,MiiOW/猫人,1,1,0
4417,家居家电,毛巾/内衣/袜子/家居服,家居服,安之伴,1,0,0
4418,家居家电,毛巾/内衣/袜子/家居服,家居服,裕道府,1,1,0
4419,家居家电,毛巾/内衣/袜子/家居服,家居服,RDE/利得,1,1,0
4420,家居家电,毛巾/内衣/袜子/家居服,家居服,乐宜美,0,1,0
4421,家居家电,毛巾/内衣/袜子/家居服,皮带,Mexican/稻草人,1,0,0
4422,家居家电,毛巾/内衣/袜子/家居服,皮带,Septwolves/七匹狼,1,0,0
4423,家居家电,毛巾/内衣/袜子/家居服,皮带,可孚,1,1,0
4424,家居家电,毛巾/内衣/袜子/家居服,皮带,Nuotai/诺泰,1,1,0
4425,家居家电,毛巾/内衣/袜子/家居服,皮带,Lining/李宁,1,1,0
4426,家居家电,毛巾/内衣/袜子/家居服,皮带,威力,1,0,0
4427,家居家电,毛巾/内衣/袜子/家居服,皮带,Skyworth/创维,1,0,0
4428,家居家电,毛巾/内衣/袜子/家居服,皮带,Littleswan/小天鹅,1,1,0
4429,家居家电,床上用品/布艺软饰,床品套件/四件套,lovo,1,0,0
4430,家居家电,床上用品/布艺软饰,床品套件/四件套,迎馨,1,1,0
4431,家居家电,床上用品/布艺软饰,枕头/枕芯,NOYOKE/诺伊曼,0,1,0
4432,家居家电,床上用品/布艺软饰,枕头/枕芯,南极人,1,1,0
4433,家居家电,床上用品/布艺软饰,枕头/枕芯,Byford/百富帝,1,1,0
4434,家居家电,床上用品/布艺软饰,枕头/枕芯,长相知,1,1,0
4435,家居家电,床上用品/布艺软饰,枕头/枕芯,lovo,1,0,0
4436,家居家电,床上用品/布艺软饰,枕头/枕芯,JANLEE/简丽,0,1,0
4437,家居家电,床上用品/布艺软饰,枕头/枕芯,罗莱,1,1,0
4438,家居家电,床上用品/布艺软饰,枕头/枕芯,菲曼,1,1,0
4439,家居家电,床上用品/布艺软饰,枕头/枕芯,瑞丽莲花,1,1,0
4440,家居家电,床上用品/布艺软饰,枕头/枕芯,淘宝心选,0,0,0
4441,家居家电,床上用品/布艺软饰,枕头/枕芯,九洲鹿,0,1,0
4442,家居家电,床上用品/布艺软饰,春秋被,Byford/百富帝,1,1,0
4443,家居家电,床上用品/布艺软饰,春秋被,lovo,1,0,0
4444,家居家电,床上用品/布艺软饰,春秋被,良良,1,1,0
4445,家居家电,床上用品/布艺软饰,春秋被,TELLME/天魅,1,1,0
4446,家居家电,一次性用品,垃圾袋,妙洁,1,1,0
4447,家居家电,一次性用品,垃圾袋,RDE/利得,1,1,0
4448,家居家电,一次性用品,垃圾袋,e洁,1,1,0
4449,家居家电,一次性用品,垃圾袋,尚岛宜家,1,1,0
4450,家居家电,一次性用品,垃圾袋,Maryya/美丽雅,1,1,0
4451,家居家电,一次性用品,垃圾袋,可爱可,1,1,0
4452,家居家电,一次性用品,垃圾袋,MR/妙然,0,1,0
4453,家居家电,一次性用品,垃圾袋,淘宝心选,0,0,0
4454,家居家电,一次性用品,垃圾袋,Zenxin/振兴,1,1,0
4455,家居家电,一次性用品,垃圾袋,9·9樱花汇,1,1,0
4456,家居家电,一次性用品,垃圾袋,INOHM/逸能,0,1,0
4457,家居家电,一次性用品,垃圾袋,aomo/阿姿玛,1,1,0
4458,家居家电,一次性用品,垃圾袋,edo,1,1,0
4459,家居家电,一次性用品,垃圾袋,千屿,0,1,0
4460,家居家电,一次性用品,保鲜袋,妙洁,1,1,0
4461,家居家电,一次性用品,保鲜袋,GLAD/佳能,1,1,0
4462,家居家电,一次性用品,保鲜袋,Maryya/美丽雅,1,1,0
4463,家居家电,一次性用品,保鲜袋,Jicen/洁成,1,1,0
4464,家居家电,一次性用品,保鲜袋,INOHM/逸能,0,1,0
4465,家居家电,一次性用品,保鲜袋,Zenxin/振兴,1,1,0
4466,家居家电,一次性用品,保鲜袋,MR/妙然,0,1,0
4467,家居家电,一次性用品,保鲜袋,鑫峰,0,1,0
4468,家居家电,一次性用品,保鲜袋,可爱可,1,1,0
4469,家居家电,一次性用品,保鲜袋,旭包鲜,1,1,0
4470,家居家电,一次性用品,保鲜袋,尚岛宜家,1,1,0
4471,家居家电,一次性用品,保鲜袋,9·9樱花汇,1,1,0
4472,家居家电,一次性用品,保鲜袋,展艺,1,0,0
4473,家居家电,一次性用品,保鲜袋,aomo/阿姿玛,1,1,0
4474,家居家电,一次性用品,保鲜袋,RDE/利得,1,1,0
4475,家居家电,一次性用品,保鲜袋,美宝琳,0,1,0
4476,家居家电,一次性用品,纸杯,妙洁,1,1,0
4477,家居家电,一次性用品,纸杯,edo,1,1,0
4478,家居家电,一次性用品,纸杯,尚岛宜家,1,1,0
4479,家居家电,一次性用品,纸杯,Maryya/美丽雅,1,1,0
4480,家居家电,一次性用品,纸杯,Jicen/洁成,1,1,0
4481,家居家电,一次性用品,纸杯,鑫峰,0,1,0
4482,家居家电,一次性用品,纸杯,MR/妙然,0,1,0
4483,家居家电,一次性用品,纸杯,智造生活,1,1,0
4484,家居家电,一次性用品,纸杯,哈得斯（英国）,0,1,0
4485,家居家电,一次性用品,纸杯,展艺,1,0,0
4486,家居家电,一次性用品,塑杯,妙洁,1,1,0
4487,家居家电,一次性用品,塑杯,aomo/阿姿玛,1,1,0
4488,家居家电,一次性用品,塑杯,美宝琳,0,1,0
4489,家居家电,一次性用品,保鲜膜,妙洁,1,1,0
4490,家居家电,一次性用品,保鲜膜,GLAD/佳能,1,1,0
4491,家居家电,一次性用品,保鲜膜,旭包鲜,1,1,0
4492,家居家电,一次性用品,保鲜膜,Maryya/美丽雅,1,1,0
4493,家居家电,一次性用品,保鲜膜,Jicen/洁成,1,1,0
4494,家居家电,一次性用品,保鲜膜,INOHM/逸能,0,1,0
4495,家居家电,一次性用品,保鲜膜,MR/妙然,0,1,0
4496,家居家电,一次性用品,保鲜膜,可爱可,1,1,0
4497,家居家电,一次性用品,保鲜膜,鑫峰,0,1,0
4498,家居家电,一次性用品,保鲜膜,9·9樱花汇,1,1,0
4499,家居家电,一次性用品,保鲜膜,美宝琳,0,1,0
4500,家居家电,一次性用品,保鲜膜,aomo/阿姿玛,1,1,0
4501,家居家电,一次性用品,烧烤纸,aomo/阿姿玛,1,1,0
4502,家居家电,一次性用品,烧烤纸,妙洁,1,1,0
4503,家居家电,一次性用品,烧烤纸,智造生活,1,1,0
4504,家居家电,一次性用品,烧烤纸,Jicen/洁成,1,1,0
4505,家居家电,一次性用品,桌布,妙洁,1,1,0
4506,家居家电,一次性用品,桌布,Jicen/洁成,1,1,0
4507,家居家电,一次性用品,桌布,Zenxin/振兴,1,1,0
4508,家居家电,一次性用品,桌布,FOR ECO LIFE/自然の风,0,1,0
4509,家居家电,一次性用品,桌布,可爱可,1,1,0
4510,家居家电,一次性用品,手套,妙洁,1,1,0
4511,家居家电,一次性用品,手套,3M,1,1,1
4512,家居家电,一次性用品,手套,乐宜美,0,1,0
4513,家居家电,一次性用品,手套,Maryya/美丽雅,1,1,0
4514,家居家电,一次性用品,手套,雪尼尔,1,0,0
4515,家居家电,一次性用品,手套,MR/妙然,0,1,0
4516,家居家电,一次性用品,手套,Zenxin/振兴,1,1,0
4517,家居家电,一次性用品,手套,茶花,1,0,0
4518,家居家电,一次性用品,手套,9·9樱花汇,1,1,0
4519,家居家电,一次性用品,手套,Jicen/洁成,1,1,0
4520,家居家电,一次性用品,手套,INOHM/逸能,0,1,0
4521,家居家电,一次性用品,手套,尚岛宜家,1,1,0
4522,家居家电,一次性用品,手套,智造生活,1,1,0
4523,家居家电,一次性用品,手套,展艺,1,0,0
4524,家居家电,一次性用品,手套,欧润哲,1,1,0
4525,家居家电,一次性用品,手套,福丸,1,1,0
4526,家居家电,一次性用品,鞋套,MR/妙然,0,1,0
4527,家居家电,一次性用品,鞋套,Maryya/美丽雅,1,1,0
4528,家居家电,一次性用品,鞋套,可爱可,1,1,0
4529,家居家电,一次性用品,鞋套,RDE/利得,1,1,0
4530,家居家电,一次性用品,鞋套,Warrior/回力,1,0,0
4531,家居家电,一次性用品,牙签,Suncha/双枪,1,1,0
4532,家居家电,一次性用品,牙签,美宝琳,0,1,0
4533,家居家电,一次性用品,牙签,Saky/舒客,1,1,0
4534,家居家电,一次性用品,牙签,INOHM/逸能,0,1,0
4535,家居家电,一次性用品,牙签,奈森克林,1,1,0
4536,家居家电,一次性用品,餐盘,Union,1,1,1
4537,家居家电,一次性用品,餐盘,Aekyung/爱敬,1,1,1
4538,家居家电,一次性用品,餐盘,五和,1,1,0
4539,家居家电,一次性用品,餐盘,竹木本记,0,1,0
4540,家居家电,一次性用品,餐盘,松发,1,1,0
4541,家居家电,一次性用品,餐盘,Goodbaby/好孩子,1,1,0
4542,家居家电,一次性用品,餐盘,茶花,1,0,0
4543,家居家电,一次性用品,餐盘,青苹果,1,1,0
4544,家居家电,一次性用品,餐盘,冠福,1,1,0
4545,家居家电,厨具,剪刀,张小泉,1,1,0
4546,家居家电,厨具,剪刀,Deli/得力,0,0,0
4547,家居家电,厨具,剪刀,M＆G/晨光,1,0,0
4548,家居家电,厨具,剪刀,Eagle/益而高,1,1,0
4549,家居家电,厨具,剪刀,Comix/齐心,0,0,0
4550,家居家电,厨具,剪刀,广博,1,1,0
4551,家居家电,厨具,剪刀,淘宝心选,0,0,0
4552,家居家电,厨具,剪刀,Philips/飞利浦,1,0,1
4553,家居家电,厨具,剪刀,MINISO/名创优品,1,1,0
4554,家居家电,厨具,剪刀,日康,1,1,0
4555,家居家电,厨具,剪刀,COOKER KING/炊大皇,1,1,0
4556,家居家电,厨具,剪刀,Goodbaby/好孩子,1,1,0
4557,家居家电,厨具,剪刀,KIDSME/亲亲我,1,1,1
4558,家居家电,厨具,剪刀,VALUEDER/威仑帝尔,1,1,0
4559,家居家电,厨具,菜刀,张小泉,1,1,0
4560,家居家电,厨具,菜刀,十八子作,1,1,0
4561,家居家电,厨具,菜刀,OOU！,1,1,0
4562,家居家电,厨具,菜刀,COOKER KING/炊大皇,1,1,0
4563,家居家电,厨具,菜刀,ASD/爱仕达,1,0,0
4564,家居家电,厨具,菜刀,Suncha/双枪,1,1,0
4565,家居家电,厨具,菜刀,MAXCOOK,1,1,0
4566,家居家电,厨具,菜刀,CAROTE/卡罗特,1,1,0
4567,家居家电,厨具,菜刀,贝瑟斯,1,1,0
4568,家居家电,厨具,菜刀,淘宝心选,0,0,0
4569,家居家电,厨具,菜刀,Goodbaby/好孩子,1,1,0
4570,家居家电,厨具,菜刀,寄居蟹,1,1,0
4571,家居家电,厨具,蔬果刀,品迈,1,1,0
4572,家居家电,厨具,套刀,张小泉,1,1,0
4573,家居家电,厨具,套刀,十八子作,1,1,0
4574,家居家电,厨具,炒锅,COOKER KING/炊大皇,1,1,0
4575,家居家电,厨具,炒锅,SUPOR/苏泊尔,1,0,0
4576,家居家电,厨具,炒锅,ASD/爱仕达,1,0,0
4577,家居家电,厨具,炒锅,Joyoung/九阳,1,1,0
4578,家居家电,厨具,炒锅,RIVER LIGHT,1,1,0
4579,家居家电,厨具,炒锅,Midea/美的,1,1,0
4580,家居家电,厨具,炒锅,CAROTE/卡罗特,1,1,0
4581,家居家电,厨具,炒锅,LIVEN/利仁,1,0,0
4582,家居家电,厨具,奶锅,SUPOR/苏泊尔,1,0,0
4583,家居家电,厨具,奶锅,COOKER KING/炊大皇,1,1,0
4584,家居家电,厨具,奶锅,ASD/爱仕达,1,0,0
4585,家居家电,厨具,奶锅,Joyoung/九阳,1,1,0
4586,家居家电,厨具,炖锅,Joyoung/九阳,1,1,0
4587,家居家电,厨具,炖锅,Midea/美的,1,1,0
4588,家居家电,厨具,炖锅,Bear/小熊,1,1,0
4589,家居家电,厨具,炖锅,Tonze/天际,1,1,0
4590,家居家电,厨具,炖锅,Royalstar/荣事达,1,1,0
4591,家居家电,厨具,炖锅,ASD/爱仕达,1,0,0
4592,家居家电,厨具,炖锅,SUPOR/苏泊尔,1,0,0
4593,家居家电,厨具,炖锅,COOKER KING/炊大皇,1,1,0
4594,家居家电,厨具,炖锅,CAROTE/卡罗特,1,1,0
4595,家居家电,厨具,炖锅,松发,1,1,0
4596,家居家电,厨具,炖锅,Joyoung/九阳,1,1,0
4597,家居家电,厨具,炖锅,Midea/美的,1,1,0
4598,家居家电,厨具,炖锅,Bear/小熊,1,1,0
4599,家居家电,厨具,炖锅,Tonze/天际,1,1,0
4600,家居家电,厨具,炖锅,Royalstar/荣事达,1,1,0
4601,家居家电,厨具,炖锅,ASD/爱仕达,1,0,0
4602,家居家电,厨具,炖锅,SUPOR/苏泊尔,1,0,0
4603,家居家电,厨具,炖锅,COOKER KING/炊大皇,1,1,0
4604,家居家电,厨具,炖锅,CAROTE/卡罗特,1,1,0
4605,家居家电,厨具,炖锅,松发,1,1,0
4606,家居家电,厨具,炖锅,Joyoung/九阳,1,1,0
4607,家居家电,厨具,炖锅,Midea/美的,1,1,0
4608,家居家电,厨具,炖锅,Bear/小熊,1,1,0
4609,家居家电,厨具,炖锅,Tonze/天际,1,1,0
4610,家居家电,厨具,炖锅,Royalstar/荣事达,1,1,0
4611,家居家电,厨具,炖锅,ASD/爱仕达,1,0,0
4612,家居家电,厨具,炖锅,SUPOR/苏泊尔,1,0,0
4613,家居家电,厨具,炖锅,COOKER KING/炊大皇,1,1,0
4614,家居家电,厨具,炖锅,CAROTE/卡罗特,1,1,0
4615,家居家电,厨具,炖锅,松发,1,1,0
4616,家居家电,厨具,炖锅,Joyoung/九阳,1,1,0
4617,家居家电,厨具,炖锅,Midea/美的,1,1,0
4618,家居家电,厨具,炖锅,Bear/小熊,1,1,0
4619,家居家电,厨具,炖锅,Tonze/天际,1,1,0
4620,家居家电,厨具,炖锅,Royalstar/荣事达,1,1,0
4621,家居家电,厨具,炖锅,ASD/爱仕达,1,0,0
4622,家居家电,厨具,炖锅,SUPOR/苏泊尔,1,0,0
4623,家居家电,厨具,炖锅,COOKER KING/炊大皇,1,1,0
4624,家居家电,厨具,炖锅,CAROTE/卡罗特,1,1,0
4625,家居家电,厨具,炖锅,松发,1,1,0
4626,家居家电,厨具,蒸锅,SUPOR/苏泊尔,1,0,0
4627,家居家电,厨具,蒸锅,ASD/爱仕达,1,0,0
4628,家居家电,厨具,蒸锅,COOKER KING/炊大皇,1,1,0
4629,家居家电,厨具,蒸锅,Joyoung/九阳,1,1,0
4630,家居家电,厨具,蒸锅,MAXCOOK,1,1,0
4631,家居家电,厨具,蒸锅,Midea/美的,1,1,0
4632,家居家电,厨具,蒸锅,Bear/小熊,1,1,0
4633,家居家电,厨具,汤锅,SUPOR/苏泊尔,1,0,0
4634,家居家电,厨具,汤锅,ASD/爱仕达,1,0,0
4635,家居家电,厨具,汤锅,COOKER KING/炊大皇,1,1,0
4636,家居家电,厨具,汤锅,CAROTE/卡罗特,1,1,0
4637,家居家电,厨具,汤锅,GeeGo,1,1,0
4638,家居家电,厨具,汤锅,Midea/美的,1,1,0
4639,家居家电,厨具,汤锅,Joyoung/九阳,1,1,0
4640,家居家电,厨具,汤锅,自嗨锅,1,1,0
4641,家居家电,厨具,煎锅,SUPOR/苏泊尔,1,0,0
4642,家居家电,厨具,煎锅,COOKER KING/炊大皇,1,1,0
4643,家居家电,厨具,煎锅,Joyoung/九阳,1,1,0
4644,家居家电,厨具,煎锅,ASD/爱仕达,1,0,0
4645,家居家电,厨具,煎锅,CAROTE/卡罗特,1,1,0
4646,家居家电,厨具,陶瓷餐具,竹木本记,0,1,0
4647,家居家电,厨具,陶瓷餐具,Arst/雅诚德,0,1,0
4648,家居家电,厨具,陶瓷餐具,edo,1,1,0
4649,家居家电,厨具,陶瓷餐具,Ijarl,1,1,0
4650,家居家电,厨具,陶瓷餐具,松发,1,1,0
4651,家居家电,厨具,陶瓷餐具,冠福,1,1,0
4652,家居家电,厨具,陶瓷餐具,樱之歌,1,1,0
4653,家居家电,厨具,陶瓷餐具,欧润哲,1,1,0
4654,家居家电,厨具,砧板,Suncha/双枪,1,1,0
4655,家居家电,厨具,砧板,张小泉,1,1,0
4656,家居家电,厨具,砧板,Mar 3Rd/三月三,1,1,0
4657,家居家电,厨具,砧板,COOKER KING/炊大皇,1,1,0
4658,家居家电,厨具,砧板,娴雅,1,1,0
4659,家居家电,厨具,砧板,MAXCOOK,1,1,0
4660,家居家电,厨具,砧板,茶花,1,0,0
4661,家居家电,厨具,砧板,乐宜美,0,1,0
4662,家居家电,厨具,砧板,GeeGo,1,1,0
4663,家居家电,厨具,砧板,妙洁,1,1,0
4664,家居家电,厨具,砧板,淘宝心选,0,0,0
4665,家居家电,厨具,砧板,aomo/阿姿玛,1,1,0
4666,家居家电,厨具,砧板,Zenxin/振兴,1,1,0
4667,家居家电,厨具,砧板,edo,1,1,0
4668,家居家电,厨具,砧板,贝瑟斯,1,1,0
4669,家居家电,厨具,砧板,KIDSME/亲亲我,1,1,1
4670,家居家电,厨具,砧板,汇丰信佳,1,1,0
4671,家居家电,厨具,砧板,可咖,1,1,0
4672,家居家电,小家电,电饭煲,Midea/美的,1,1,0
4673,家居家电,小家电,电饭煲,Joyoung/九阳,1,1,0
4674,家居家电,小家电,电饭煲,TOSOT/大松,1,1,0
4675,家居家电,小家电,电饭煲,Royalstar/荣事达,1,1,0
4676,家居家电,小家电,电饭煲,SUPOR/苏泊尔,1,0,0
4677,家居家电,小家电,电饭煲,GL/格朗,1,1,0
4678,家居家电,小家电,电饭煲,Bear/小熊,1,1,0
4679,家居家电,小家电,电磁炉,Midea/美的,1,1,0
4680,家居家电,小家电,电磁炉,Joyoung/九阳,1,1,0
4681,家居家电,小家电,电磁炉,SUPOR/苏泊尔,1,0,0
4682,家居家电,小家电,电磁炉,COOKER KING/炊大皇,1,1,0
4683,家居家电,小家电,电磁炉,CAROTE/卡罗特,1,1,0
4684,家居家电,小家电,电磁炉,ASD/爱仕达,1,0,0
4685,家居家电,小家电,电磁炉,MAXCOOK,1,1,0
4686,家居家电,小家电,电热水壶,Midea/美的,1,1,0
4687,家居家电,小家电,电热水壶,Joyoung/九阳,1,1,0
4688,家居家电,小家电,电热水壶,Royalstar/荣事达,1,1,0
4689,家居家电,小家电,电热水壶,AUX/奥克斯,1,0,0
4690,家居家电,小家电,电热水壶,Bear/小熊,1,1,0
4691,家居家电,小家电,挂烫机,Flyco/飞科,1,0,0
4692,家居家电,小家电,电吹风,Panasonic/松下,1,1,0
4693,家居家电,小家电,电吹风,Flyco/飞科,1,0,0
4694,家居家电,小家电,电吹风,Philips/飞利浦,1,0,1
4695,家居家电,小家电,电池,南孚,1,1,0
4696,家居家电,小家电,电池,Panasonic/松下,1,1,0
4697,家居家电,小家电,电池,GP/超霸,1,1,0
4698,家居家电,小家电,电池,金霸王,1,1,0
4699,家居家电,小家电,电池,双鹿,1,0,0
4700,家居家电,小家电,电池,besiter/倍斯特,1,1,0
4701,家居家电,小家电,电池,Deli/得力,0,0,0
4702,家居家电,小家电,饮水机,洛娃,1,1,0
4703,家居家电,小家电,饮水机,老管家,1,1,0
4704,家居家电,小家电,饮水机,Cleafe/净安,1,1,0
4705,家居家电,小家电,充电器/数据线,Pisen/品胜,1,1,0
4706,家居家电,小家电,充电器/数据线,绿联,1,0,0
4707,家居家电,小家电,充电器/数据线,ROCK/洛克,1,0,0
4708,家庭清洁,纸制品/卫生纸,软包抽纸,Vinda/维达,1,1,0
4709,家庭清洁,纸制品/卫生纸,软包抽纸,洁云,1,1,0
4710,家庭清洁,纸制品/卫生纸,软包抽纸,清风,1,1,0
4711,家庭清洁,纸制品/卫生纸,软包抽纸,SKIN 2 SKIN/纤纯 本色,0,1,0
4712,家庭清洁,纸制品/卫生纸,软包抽纸,Nepia/妮飘,1,1,1
4713,家庭清洁,纸制品/卫生纸,软包抽纸,well mind/维尔美,1,1,0
4714,家庭清洁,纸制品/卫生纸,软包抽纸,Junichi/淳一,1,1,0
4715,家庭清洁,纸制品/卫生纸,软包抽纸,顺清柔,1,1,0
4716,家庭清洁,纸制品/卫生纸,软包抽纸,丽邦,1,1,0
4717,家庭清洁,纸制品/卫生纸,软包抽纸,心相印,1,1,0
4718,家庭清洁,纸制品/卫生纸,盒装抽纸,心相印,1,1,0
4719,家庭清洁,纸制品/卫生纸,盒装抽纸,Vinda/维达,1,1,0
4720,家庭清洁,纸制品/卫生纸,盒装抽纸,清风,1,1,0
4721,家庭清洁,纸制品/卫生纸,盒装抽纸,Tempo/得宝,1,1,0
4722,家庭清洁,纸制品/卫生纸,盒装抽纸,洁柔,1,1,0
4723,家庭清洁,纸制品/卫生纸,盒装抽纸,Nepia/妮飘,1,1,1
4724,家庭清洁,纸制品/卫生纸,盒装抽纸,舒洁,1,1,0
4725,家庭清洁,纸制品/卫生纸,盒装抽纸,EMPORIA/铂丽雅,1,1,0
4726,家庭清洁,纸制品/卫生纸,盒装抽纸,MAY FLOWER/五月花,1,1,0
4727,家庭清洁,纸制品/卫生纸,盒装抽纸,朵诗,1,1,0
4728,家庭清洁,纸制品/卫生纸,盒装抽纸,BARBIE/芭比,1,0,0
4729,家庭清洁,纸制品/卫生纸,盒装抽纸,顺清柔,1,1,0
4730,家庭清洁,纸制品/卫生纸,卷纸,Vinda/维达,1,1,0
4731,家庭清洁,纸制品/卫生纸,卷纸,心相印,1,1,0
4732,家庭清洁,纸制品/卫生纸,卷纸,清风,1,1,0
4733,家庭清洁,纸制品/卫生纸,卷纸,洁柔,1,1,0
4734,家庭清洁,纸制品/卫生纸,卷纸,优选,0,1,0
4735,家庭清洁,纸制品/卫生纸,卷纸,泉林本色,1,1,0
4736,家庭清洁,纸制品/卫生纸,卷纸,斑布,1,1,0
4737,家庭清洁,纸制品/卫生纸,卷纸,洁云,1,1,0
4738,家庭清洁,纸制品/卫生纸,卷纸,顺清柔,1,1,0
4739,家庭清洁,纸制品/卫生纸,卷纸,丽邦,1,1,0
4740,家庭清洁,纸制品/卫生纸,卷纸,舒洁,1,1,0
4741,家庭清洁,纸制品/卫生纸,卷纸,Nepia/妮飘,1,1,1
4742,家庭清洁,纸制品/卫生纸,卷纸,MAY FLOWER/五月花,1,1,0
4743,家庭清洁,纸制品/卫生纸,卷纸,植护,1,1,0
4744,家庭清洁,纸制品/卫生纸,卷纸,Sun Elements/幸福阳光,1,1,0
4745,家庭清洁,纸制品/卫生纸,卷纸,鸥露,1,1,0
4746,家庭清洁,纸制品/卫生纸,卷纸,花弄影,1,1,0
4747,家庭清洁,纸制品/卫生纸,卷纸,Tempo/得宝,1,1,0
4748,家庭清洁,纸制品/卫生纸,卷纸,永丰,1,1,0
4749,家庭清洁,纸制品/卫生纸,卷纸,勿相忘,1,1,0
4750,家庭清洁,纸制品/卫生纸,手帕纸,Vinda/维达,1,1,0
4751,家庭清洁,纸制品/卫生纸,手帕纸,清风,1,1,0
4752,家庭清洁,纸制品/卫生纸,手帕纸,洁柔,1,1,0
4753,家庭清洁,纸制品/卫生纸,手帕纸,Tempo/得宝,1,1,0
4754,家庭清洁,纸制品/卫生纸,手帕纸,心相印,1,1,0
4755,家庭清洁,纸制品/卫生纸,手帕纸,舒洁,1,1,0
4756,家庭清洁,纸制品/卫生纸,手帕纸,Nepia/妮飘,1,1,1
4757,家庭清洁,纸制品/卫生纸,手帕纸,洁云,1,1,0
4758,家庭清洁,纸制品/卫生纸,手帕纸,斑布,1,1,0
4759,家庭清洁,纸制品/卫生纸,手帕纸,朵诗,1,1,0
4760,家庭清洁,纸制品/卫生纸,手帕纸,BARBIE/芭比,1,0,0
4761,家庭清洁,纸制品/卫生纸,手帕纸,丽邦,1,1,0
4762,家庭清洁,纸制品/卫生纸,手帕纸,植护,1,1,0
4763,家庭清洁,纸制品/卫生纸,手帕纸,顺清柔,1,1,0
4764,家庭清洁,纸制品/卫生纸,手帕纸,鸥露,1,1,0
4765,家庭清洁,纸制品/卫生纸,手帕纸,Lee＆Man/理文,0,1,0
4766,家庭清洁,纸制品/卫生纸,手帕纸,花弄影,1,1,0
4767,家庭清洁,纸制品/卫生纸,手帕纸,MINISO/名创优品,1,1,0
4768,家庭清洁,纸制品/卫生纸,手帕纸,well mind/维尔美,1,1,0
4769,家庭清洁,纸制品/卫生纸,厨房用纸,心相印,1,1,0
4770,家庭清洁,纸制品/卫生纸,厨房用纸,Vinda/维达,1,1,0
4771,家庭清洁,纸制品/卫生纸,厨房用纸,清风,1,1,0
4772,家庭清洁,纸制品/卫生纸,厨房用纸,洁柔,1,1,0
4773,家庭清洁,纸制品/卫生纸,厨房用纸,顺清柔,1,1,0
4774,家庭清洁,纸制品/卫生纸,厨房用纸,Nepia/妮飘,1,1,1
4775,家庭清洁,纸制品/卫生纸,厨房用纸,鸥露,1,1,0
4776,家庭清洁,纸制品/卫生纸,厨房用纸,淘宝心选,0,0,0
4777,家庭清洁,纸制品/卫生纸,厨房用纸,MR/妙然,0,1,0
4778,家庭清洁,纸制品/卫生纸,厨房用纸,aomo/阿姿玛,1,1,0
4779,家庭清洁,纸制品/卫生纸,厨房用纸,MAY FLOWER/五月花,1,1,0
4780,家庭清洁,纸制品/卫生纸,厨房用纸,植护,1,1,0
4781,家庭清洁,纸制品/卫生纸,厨房用纸,朵诗,1,1,0
4782,家庭清洁,纸制品/卫生纸,湿巾,Vinda/维达,1,1,0
4783,家庭清洁,纸制品/卫生纸,湿巾,Goodbaby/好孩子,1,1,0
4784,家庭清洁,纸制品/卫生纸,湿巾,子初,1,1,0
4785,家庭清洁,纸制品/卫生纸,湿巾,心相印,1,1,0
4786,家庭清洁,纸制品/卫生纸,湿巾,ein．b/怡恩贝,1,1,0
4787,家庭清洁,纸制品/卫生纸,湿巾,清风,1,1,0
4788,家庭清洁,纸制品/卫生纸,湿巾,Combi/康贝,1,1,1
4789,家庭清洁,纸制品/卫生纸,湿巾,BABYCARE BY PHILEMON,1,1,0
4790,家庭清洁,纸制品/卫生纸,湿巾,舒洁,1,1,0
4791,家庭清洁,纸制品/卫生纸,湿巾,HUGGIES/好奇,1,1,1
4792,家庭清洁,纸制品/卫生纸,湿巾,Purcotton/全棉时代,1,1,0
4793,家庭清洁,纸制品/卫生纸,湿巾,NUK,1,1,1
4794,家庭清洁,纸制品/卫生纸,湿巾,十月结晶,1,1,0
4795,家庭清洁,纸制品/卫生纸,湿巾,Pigeon/贝亲,1,1,0
4796,家庭清洁,纸制品/卫生纸,湿巾,可爱多,1,1,0
4797,家庭清洁,纸制品/卫生纸,湿巾,植护,1,1,0
4798,家庭清洁,纸制品/卫生纸,湿巾,FROGPRINCE/青蛙王子,1,1,0
4799,家庭清洁,纸制品/卫生纸,湿巾,wuyang/五羊,0,1,0
4800,家庭清洁,纸制品/卫生纸,湿巾,Dettol/滴露,1,1,0
4801,家庭清洁,纸制品/卫生纸,湿巾,小鹿叮叮,1,1,0
4802,家庭清洁,纸制品/卫生纸,湿巾,Vinda/维达,1,1,0
4803,家庭清洁,纸制品/卫生纸,湿巾,Goodbaby/好孩子,1,1,0
